,views,start_date,end_date,wiki,gender,imagecount,url,peopleID,genderNames,occupationNames,ethnicity,religion,citizenshipNames,position,birthplace,birthCountry,birthContinent,occupationType,locationIDs,zhwiki,enwiki,hiwiki,eswiki,ruwiki,arwiki,ptwiki,bnwiki,frwiki,idwiki,quality_zhwiki,quality_enwiki,quality_hiwiki,quality_eswiki,quality_ruwiki,quality_arwiki,quality_ptwiki,quality_bnwiki,quality_frwiki,quality_idwiki,numLangPage,pageID_zhwiki,pageID_enwiki,pageID_hiwiki,pageID_eswiki,pageID_ruwiki,pageID_arwiki,pageID_ptwiki,pageID_bnwiki,pageID_frwiki,pageID_idwiki,pageLength_zhwiki,pageLength_enwiki,pageLength_hiwiki,pageLength_eswiki,pageLength_ruwiki,pageLength_arwiki,pageLength_ptwiki,pageLength_bnwiki,pageLength_frwiki,pageLength_idwiki,pageQuality_enwiki,pageQuality_zhwiki,pageQuality_hiwiki,pageQuality_eswiki,pageQuality_ruwiki,pageQuality_arwiki,pageQuality_ptwiki,pageQuality_bnwiki,pageQuality_frwiki,pageQuality_idwiki,views_2022010100,views_2022020100,views_2022030100,views_2022040100,views_2022050100,log1p_views,any_image,log1p_pageLength_enwiki,log1p_views_2022040100,log1p_views_2022010100,log1p_views_2022050100,log1p_views_2022020100,log1p_views_2022030100
37,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Terry_Babcock-Lumish/monthly/20220101/20220601,Q21716241,female,economist,NA,NA,United States of America,NA,Miami,United States,North America,Science & Technology,Q8652,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,48807353,-1,-1,-1,-1,-1,-1,-1,-1,-1,8618,-1,-1,-1,-1,-1,-1,-1,-1,0.9622813,-1,-1,-1,-1,-1,-1,-1,-1,-1,102.0,173.0,133.0,70.0,102.0,,False,9.061724347647399,4.2626798770413155,4.634728988229636,4.634728988229636,5.159055299214529,4.897839799950911
38,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Gladys_Mar%C3%ADa_Bejerano_Portela/monthly/20220101/20220601,Q5566434,female,politician,NA,NA,Cuba,vice president,NA,NA,NA,Government,NA,-1,0,-1,0,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,35246678,-1,7362441,-1,-1,-1,-1,-1,-1,-1,3721,-1,4067,-1,-1,-1,-1,-1,-1,0.5994348,-1,-1,0.6159726,-1,-1,-1,-1,-1,-1,83.0,84.0,92.0,81.0,98.0,,False,8.222016437202196,4.406719247264253,4.430816798843313,4.59511985013459,4.442651256490317,4.532599493153256
39,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Isabel_Mirrow_Brown/monthly/20220101/20220601,Q17612147,female,ballet dancer,NA,NA,United States of America,NA,New York City,United States,North America,Arts,Q60,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,43634832,-1,-1,-1,-1,-1,-1,-1,-1,-1,7913,-1,-1,-1,-1,-1,-1,-1,-1,0.9571221,-1,-1,-1,-1,-1,-1,-1,-1,-1,384.0,308.0,325.0,274.0,274.0,,False,8.97638862194537,5.616771097666572,5.953243334287785,5.616771097666572,5.733341276897746,5.786897381366708
40,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Nadia_Bulkin/monthly/20220101/20220601,Q59484393,female,political scientist,NA,NA,United States of America,NA,Jakarta,Indonesia,Asia,Science & Technology,Q3630,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,59264718,-1,-1,-1,-1,-1,-1,-1,-1,-1,3734,-1,-1,-1,-1,-1,-1,-1,-1,0.6081231,-1,-1,-1,-1,-1,-1,-1,-1,-1,51.0,51.0,47.0,58.0,44.0,,False,8.225503097566918,4.07753744390572,3.9512437185814275,3.8066624897703196,3.9512437185814275,3.871201010907891
41,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jamila_Mayanja/monthly/20220101/20220601,Q56599834,female,business executive,NA,NA,NA,NA,NA,NA,NA,Business,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,58432516,-1,-1,-1,-1,-1,-1,-1,-1,-1,4005,-1,-1,-1,-1,-1,-1,-1,-1,0.8426954,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.0,36.0,38.0,22.0,19.0,,False,8.295548516225763,3.1354942159291497,3.4657359027997265,2.995732273553991,3.6109179126442243,3.6635616461296463
42,,20220101,20220601,en,female,0,,Q4977376,female,aristocrat,NA,NA,NA,NA,Kadyny,Poland,Europe,Government,Q896550,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,7466505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,False,,,,,,
43,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Feminista_Jones/monthly/20220101/20220601,Q23772449,female,social worker,African Americans,NA,NA,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,-1,-1,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,50022638,-1,-1,-1,-1,-1,-1,12422190,-1,-1,11278,-1,-1,-1,-1,-1,-1,10236,-1,0.9721451,-1,-1,-1,-1,-1,-1,-1,0.9312345,-1,674.0,667.0,948.0,628.0,515.0,,False,9.330697868639916,6.444131256700441,6.51471269087253,6.246106765481563,6.504288173536645,6.855408798609928
44,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Carolyn_Scott/monthly/20220101/20220601,Q1044653,female,art director,NA,NA,United Kingdom,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,1,1,-1,0,-1,NA,NA,NA,NA,NA,0.8003228,NA,NA,NA,NA,5,-1,32647881,-1,-1,-1,3463526,5340129,-1,10114426,-1,-1,1316,-1,-1,-1,2573,1182,-1,1581,-1,0.3779483,-1,-1,-1,-1,0.4669544,0.2852919,-1,0.4458059,-1,118.0,133.0,97.0,101.0,123.0,,False,7.183111701743281,4.624972813284271,4.77912349311153,4.820281565605037,4.897839799950911,4.584967478670572
45,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Anu_Aiyengar/monthly/20220101/20220601,Q16148062,female,banker,NA,NA,India,NA,India,India,Asia,Business,Q668,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,41858378,-1,-1,-1,-1,-1,-1,-1,-1,-1,7672,-1,-1,-1,-1,-1,-1,-1,-1,0.8109396,-1,-1,-1,-1,-1,-1,-1,-1,-1,779.0,616.0,759.0,510.0,471.0,,False,8.945462952177666,6.236369590203704,6.659293919683638,6.156978985585555,6.424869023905388,6.633318433280377
46,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Eve_Chalom/monthly/20220101/20220601,Q5416156,female,figure skater,NA,NA,United States of America,NA,Detroit,United States,North America,Sports,Q12439,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,4000003,-1,-1,-1,-1,-1,-1,-1,-1,-1,7007,-1,-1,-1,-1,-1,-1,-1,-1,0.9540458,-1,-1,-1,-1,-1,-1,-1,-1,-1,61.0,86.0,62.0,57.0,54.0,,False,8.854807632616227,4.060443010546419,4.127134385045092,4.007333185232471,4.465908118654584,4.143134726391533
47,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Arlene_Pieper/monthly/20220101/20220601,Q18098762,female,marathon runner,NA,NA,NA,NA,NA,NA,NA,Sports,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,43871684,-1,-1,-1,-1,-1,-1,-1,-1,-1,4301,-1,-1,-1,-1,-1,-1,-1,-1,0.8456748,-1,-1,-1,-1,-1,-1,-1,-1,-1,76.0,168.0,97.0,77.0,79.0,,False,8.366835309827675,4.356708826689592,4.343805421853684,4.382026634673881,5.1298987149230735,4.584967478670572
48,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Silvia_Ram%C3%B3n-Cort%C3%A9s/monthly/20220101/20220601,Q61604281,female,tennis player,NA,NA,Spain,NA,Barcelona,Spain,Europe,Sports,Q1492,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,59879525,-1,-1,-1,-1,-1,-1,-1,-1,-1,5815,-1,-1,-1,-1,-1,-1,-1,-1,0.6211285,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.0,12.0,8.0,8.0,14.0,,False,8.668368019213355,2.1972245773362196,2.6390573296152584,2.70805020110221,2.5649493574615367,2.1972245773362196
49,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Alexandra_Tolstoy/monthly/20220101/20220601,Q4720766,female,writer,NA,NA,NA,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,22464386,-1,-1,-1,-1,-1,-1,-1,-1,-1,11820,-1,-1,-1,-1,-1,-1,-1,-1,0.9671543,-1,-1,-1,-1,-1,-1,-1,-1,-1,8073.0,8821.0,101641.0,16696.0,6078.0,,False,9.377632889750377,9.722984341548957,8.996404301412886,8.712595487748722,9.085003880664885,11.529212114532909
50,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Pop_Wea/monthly/20220101/20220601,Q13560756,female,painter,NA,NA,United States of America,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,31971873,-1,-1,-1,-1,-1,-1,-1,-1,-1,6109,-1,-1,-1,-1,-1,-1,-1,-1,0.9535763,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.0,24.0,19.0,35.0,25.0,,False,8.71768205216564,3.58351893845611,3.1780538303479458,3.258096538021482,3.2188758248682006,2.995732273553991
51,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Agnes_of_Dampierre/monthly/20220101/20220601,Q394438,female,politician,NA,NA,NA,NA,NA,NA,NA,Government,NA,-1,0,-1,1,1,1,-1,-1,2,0,NA,NA,NA,0.1339818,0.1339818,NA,NA,NA,0.3427,NA,16,-1,13275150,-1,7313763,2609355,3725113,-1,-1,5872043,2345641,-1,2547,-1,3481,7144,1771,-1,-1,5890,1736,0.3950465,-1,-1,0.565138,0.4293605,0.3605634,-1,-1,0.6250255,0.3502818,312.0,279.0,275.0,280.0,289.0,,False,7.843064016692054,5.638354669333745,5.746203190540153,5.66988092298052,5.634789603169249,5.62040086571715
52,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jelena_Abbou/monthly/20220101/20220601,Q6176637,female,NA,NA,NA,Yugoslavia,NA,Gornji Milanovac,Serbia,Europe,NA,Q714668,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,5195171,-1,-1,-1,-1,-1,-1,-1,-1,-1,1968,-1,-1,-1,-1,-1,-1,-1,-1,0.4823241,-1,-1,-1,-1,-1,-1,-1,-1,-1,135.0,110.0,134.0,127.0,137.0,,False,7.585281078639126,4.852030263919617,4.912654885736052,4.927253685157205,4.709530201312334,4.90527477843843
53,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Princess_Yongxing/monthly/20220101/20220601,Q11131145,female,NA,NA,NA,NA,NA,Wu,NA,NA,NA,Q1323195,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3242874,56972980,-1,-1,-1,-1,-1,-1,-1,-1,1144,1960,-1,-1,-1,-1,-1,-1,-1,-1,0.2430211,0.2820828,-1,-1,-1,-1,-1,-1,-1,-1,38.0,21.0,31.0,40.0,27.0,,False,7.581209826196346,3.713572066704308,3.6635616461296463,3.332204510175204,3.091042453358316,3.4657359027997265
54,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Simonne_Mathieu/monthly/20220101/20220601,Q273491,female,tennis player,NA,NA,France,NA,Neuilly-sur-Seine,France,Europe,Sports,Q48958,-1,0,-1,-1,0,0,0,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,-1,2724103,-1,-1,6425754,3091664,4774803,-1,954278,-1,-1,21260,-1,-1,22297,7883,8222,-1,37052,-1,0.84832674,-1,-1,-1,0.991975,0.4479092,0.4927195,-1,1,-1,302.0,224.0,188.0,184.0,2668.0,,False,9.964629687478366,5.220355825078324,5.713732805509369,7.889459149404524,5.41610040220442,5.241747015059643
55,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Randi_Mayem_Singer/monthly/20220101/20220601,Q7291705,female,screenwriter,NA,NA,United States of America,NA,Palos Verdes Peninsula,United States,North America,Humanities,Q375070,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,9569800,-1,-1,-1,-1,-1,-1,-1,-1,-1,6007,-1,-1,-1,-1,-1,-1,-1,-1,0.6593503,-1,-1,-1,-1,-1,-1,-1,-1,-1,869.0,727.0,972.0,971.0,1104.0,,False,8.700847193443972,6.879355804460439,6.76849321164863,7.007600613951853,6.590301048196686,6.880384082186005
56,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Sarah_Dixon/monthly/20220101/20220601,Q18576992,female,poet,NA,Anglicanism,NA,NA,Rochester,United Kingdom,Europe,Arts,Q507517,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,54041886,-1,-1,-1,-1,-1,-1,-1,-1,-1,5192,-1,-1,-1,-1,-1,-1,-1,-1,0.9464617,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.0,63.0,74.0,178.0,134.0,,False,8.555066843844319,5.187385805840755,4.02535169073515,4.90527477843843,4.1588830833596715,4.31748811353631
57,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/J%C5%ABrat%C4%97_Kiaupien%C4%97/monthly/20220101/20220601,Q5763848,female,historian,NA,NA,NA,NA,NA,NA,NA,Humanities,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-1,14010218,-1,-1,-1,-1,-1,-1,-1,-1,-1,4237,-1,-1,-1,-1,-1,-1,-1,-1,0.4071198,-1,-1,-1,-1,-1,-1,-1,-1,-1,14.0,10.0,16.0,7.0,21.0,,False,8.351846738828245,2.0794415416798357,2.70805020110221,3.091042453358316,2.3978952727983707,2.833213344056216
58,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Brittany_Riley/monthly/20220101/20220601,Q4971616,female,athletics competitor,African Americans,NA,United States of America,NA,NA,NA,NA,Sports,NA,-1,0,-1,-1,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,18983531,-1,-1,-1,5681046,-1,-1,-1,-1,-1,2070,-1,-1,-1,2142,-1,-1,-1,-1,0.298602,-1,-1,-1,-1,0.4138505,-1,-1,-1,-1,33.0,48.0,40.0,28.0,33.0,,False,7.635786861395585,3.367295829986474,3.5263605246161616,3.5263605246161616,3.8918202981106265,3.713572066704308
59,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Josephine_Culbertson/monthly/20220101/20220601,Q18385850,female,bridge player,NA,NA,United States of America,NA,Bayside,United States,North America,Other,Q2892339,-1,0,-1,-1,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,44137249,-1,-1,-1,6210615,-1,-1,-1,-1,-1,5709,-1,-1,-1,2993,-1,-1,-1,-1,0.9488631,-1,-1,-1,-1,0.4713992,-1,-1,-1,-1,68.0,63.0,79.0,68.0,40.0,,False,8.649974302650056,4.23410650459726,4.23410650459726,3.713572066704308,4.1588830833596715,4.382026634673881
60,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Hilde_von_Stolz/monthly/20220101/20220601,Q89273,female,stage actor,NA,NA,Austria,NA,Cluj-Napoca,Romania,Europe,Arts,Q100188,-1,0,-1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,33728328,-1,-1,-1,-1,-1,-1,11692632,-1,-1,4643,-1,-1,-1,-1,-1,-1,4592,-1,0.3616346,-1,-1,-1,-1,-1,-1,-1,0.3764256,-1,149.0,123.0,119.0,115.0,123.0,,False,8.443331342817782,4.7535901911063645,5.0106352940962555,4.820281565605037,4.820281565605037,4.787491742782046
61,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Cristina_Henr%C3%ADquez/monthly/20220101/20220601,Q18719470,female,novelist,NA,NA,United States of America,NA,Delaware,United States,North America,Humanities,Q1393,-1,0,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,44949550,-1,-1,-1,6674431,-1,-1,-1,-1,-1,12042,-1,-1,-1,2528,-1,-1,-1,-1,0.9707452,-1,-1,-1,-1,0.4186824,-1,-1,-1,-1,443.0,270.0,278.0,346.0,222.0,,False,9.39623885726048,5.849324779946859,6.095824562432225,5.407171771460119,5.602118820879701,5.631211781821365
62,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Martha_Gray/monthly/20220101/20220601,Q45921922,female,biomedical engineer,NA,NA,United States of America,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,56066004,-1,-1,-1,-1,-1,-1,-1,-1,-1,9993,-1,-1,-1,-1,-1,-1,-1,-1,0.9630264,-1,-1,-1,-1,-1,-1,-1,-1,-1,48.0,44.0,50.0,36.0,23.0,,False,9.20974019190415,3.6109179126442243,3.8918202981106265,3.1780538303479458,3.8066624897703196,3.9318256327243257
63,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Patricia_Farley/monthly/20220101/20220601,Q27898996,female,politician,NA,NA,NA,member of the State Senate of Nevada,NA,NA,NA,Government,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,52337116,-1,-1,-1,-1,-1,-1,-1,-1,-1,2264,-1,-1,-1,-1,-1,-1,-1,-1,0.4428676,-1,-1,-1,-1,-1,-1,-1,-1,-1,63.0,39.0,45.0,42.0,33.0,,False,7.725330037917135,3.7612001156935624,4.1588830833596715,3.5263605246161616,3.6888794541139363,3.828641396489095
64,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Qu_Ying/monthly/20220101/20220601,Q7268216,female,actor,NA,NA,People's Republic of China,NA,NA,NA,NA,Arts,NA,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1180356,12928315,-1,-1,-1,-1,-1,-1,-1,-1,5117,3893,-1,-1,-1,-1,-1,-1,-1,-1,0.6931779,0.5232735,-1,-1,-1,-1,-1,-1,-1,-1,301.0,239.0,235.0,246.0,259.0,,False,8.267192185932146,5.5093883366279774,5.71042701737487,5.560681631015528,5.480638923341991,5.4638318050256105
65,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Jelena_Simi%C4%87/monthly/20220101/20220601,Q15302997,female,tennis player,NA,NA,Bosnia and Herzegovina,NA,NA,NA,NA,Sports,NA,-1,0,-1,-1,-1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-1,41349430,-1,-1,-1,3131501,-1,-1,-1,-1,-1,9510,-1,-1,-1,3816,-1,-1,-1,-1,0.536373,-1,-1,-1,-1,0.4770981,-1,-1,-1,-1,148.0,310.0,75.0,96.0,88.0,,False,9.160204302482386,4.574710978503383,5.003946305945459,4.48863636973214,5.739792912179234,4.330733340286331
66,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Anne_Abeja_Muhwezi/monthly/20220101/20220601,Q58641627,female,lawyer,NA,NA,NA,NA,Uganda,Uganda,Africa,Law,Q1036,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,59047363,-1,-1,-1,-1,-1,-1,-1,-1,-1,6066,-1,-1,-1,-1,-1,-1,-1,-1,0.9473976,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.0,40.0,16.0,14.0,18.0,,False,8.710619527942297,2.70805020110221,2.5649493574615367,2.9444389791664403,3.713572066704308,2.833213344056216
67,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Steffi_Fr%C3%BChwirt/monthly/20220101/20220601,Q1557414,female,ice hockey player,NA,NA,Germany,NA,Wolfratshausen,Germany,Europe,Sports,Q503160,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,60899084,-1,-1,-1,-1,-1,-1,-1,-1,-1,1394,-1,-1,-1,-1,-1,-1,-1,-1,0.2830041,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,4.0,3.0,2.0,2.0,,False,7.240649694255466,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.6094379124341003,1.3862943611198906
68,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Helena_Winkelman/monthly/20220101/20220601,Q1601911,female,composer,NA,NA,Switzerland,NA,Schaffhausen,Switzerland,Europe,Arts,Q9009,-1,0,-1,-1,-1,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.693948,NA,3,-1,59490611,-1,-1,-1,-1,-1,-1,11699913,-1,-1,953,-1,-1,-1,-1,-1,-1,19694,-1,0.3335897,-1,-1,-1,-1,-1,-1,-1,0.7532604,-1,42.0,22.0,32.0,26.0,30.0,,False,6.860663671448287,3.295836866004329,3.7612001156935624,3.4339872044851463,3.1354942159291497,3.4965075614664802
69,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Katie_Sarife/monthly/20220101/20220601,Q62567391,female,actor,NA,NA,NA,NA,McKinney,United States,North America,Arts,Q51697,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,61317141,-1,-1,-1,-1,-1,-1,-1,-1,-1,5330,-1,-1,-1,-1,-1,-1,-1,-1,0.8502921,-1,-1,-1,-1,-1,-1,-1,-1,-1,6069.0,3850.0,3920.0,7592.0,5437.0,,False,8.581294116822761,8.934982049213234,8.711113884053544,8.601166625192416,8.25608813381491,8.27410200229233
70,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Koge-Donbo/monthly/20220101/20220601,Q265117,female,mangaka,NA,NA,Japan,NA,Tokyo,Japan,Asia,Arts,Q1490,0,0,-1,0,0,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,0.02642438,NA,11,373684,2893138,-1,494734,443921,-1,-1,-1,6173559,-1,4972,4920,-1,1556,2742,-1,-1,-1,3171,-1,0.5107005,0.5165174,-1,0.4346615,0.4506582,-1,-1,-1,0.5059071,-1,541.0,509.0,470.0,484.0,454.0,,False,8.501267040865978,6.184148890937483,6.295266001439646,6.12029741895095,6.234410725718371,6.154858094016418
71,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Evelyne_Jobe_Villines/monthly/20220101/20220601,Q45357461,female,disability rights activist,NA,NA,United States of America,NA,NA,NA,NA,NA,NA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-1,55993383,-1,-1,-1,-1,-1,-1,-1,-1,-1,9931,-1,-1,-1,-1,-1,-1,-1,-1,0.959869,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.0,13.0,20.0,27.0,9.0,,False,9.203517146628057,3.332204510175204,2.6390573296152584,2.302585092994046,2.6390573296152584,3.044522437723423
72,,20220101,20220601,en,female,0,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Kate_Daniels/monthly/20220101/20220601,Q6375457,female,poet,NA,NA,United States of America,NA,NA,NA,NA,Arts,NA,-1,0,-1,-1,-1,0,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1,23541305,-1,-1,-1,6219600,-1,-1,-1,-1,-1,9968,-1,-1,-1,1384,-1,-1,-1,-1,0.7716467,-1,-1,-1,-1,0.3063371,-1,-1,-1,-1,99.0,132.0,82.0,103.0,90.0,,False,9.207235557022704,4.6443908991413725,4.605170185988092,4.51085950651685,4.890349128221754,4.418840607796598
